titre,auteur,isbn,domaine,description,image_url,url_detail
Le Bel immonde,V. Y. Mudimbe,2-7087-0332-3,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3531
LOdeur du Pere,"Mudimbe, VY",,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3530
Rhétorique et argumentation,Jean-Jacques Robrieux,9782200631604,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3334
HALLOWEEN  histoire et traditions,JEAN MARKALE,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3243
La philosophie négro-africaine,Jean-Godefroy Bidima,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3111
La technique ou l'enjeu du siècle,Jacques Ellul,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3076
Le Système Technicien,Ellul Jacques,2-7021-0225-5,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3075
Le bluff technologiques,Jacques Ellul,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3074
Changer de révolution,Jacques Ellul,9782710371021,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3069
Islam et judéo-christianisme,Jacques Ellul,2 13 054215 8,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3068
"Le fascisme, fils du libéralisme",Jacques Ellul,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3067
Les classes sociales,Jacques Ellul,9782710384588,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3066
"Pour qui, pour quoi travaillons-nous",Jacques Ellul,9782710369974,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3065
La parole humiliée,Jacques Ellul,9782710371052,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3064
Les successeurs de Marx,Jacques Ellul,9782710328797,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3063
L'unité de l'homme I. Le primate et l'homme,"Edgar Morin, Massimo Piattelli-Palmarini",2-02-004822-1,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3059
Au péril des idées. Les grandes questions de notre temps,"Tariq Ramadan, Edgar Morin",9782845925571,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3058
Le cinéma ou l'homme imaginaire : Essai d'anthropologie sociologique,Edgar Morin,2-7073-0210-0,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3057
L'intelligence de la complexité,Edgar Morin,2-7384-8085-3,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3056
Introduction à Jacques Ellul,Patrick Chastenet,9782348040436,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3055
The technological bluff,Jacques Ellul,0-8028-3678-X,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3054
Anarchie et christianisme,Jacques Ellul,2-7103-0880-0.,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3053
La démonologie platonicienne: Histoire de la notion de daimon de Platon aux derniers néoplatoniciens,Andrei Timotin,9789004218109,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3052
Les philosophes géomètres de la Grèce. Platon et ses prédécesseurs,Gaston Milhaud,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3051
"L'usage de la subjectivité: Foucault, une archéologie de la relation",Mingjie Tang,978-2-343-15461-9,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3042
La philosophie de Platon,Michel Fattal,2-7475-1806-X,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3021
Le Banquet,Platon,978-2-0812-0724-0,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3019
Le système du monde: Histoire des doctrines cosmologiques de Platon à Copernic. Tome 4,Pierre Duhem,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3017
Le système du monde: Histoire des doctrines cosmologiques de Platon à Copernic. Tome 6,Pierre Duhem,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3015
Le système du monde: Histoire des doctrines cosmologiques de Platon à Copernic,Pierre Duhem,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3012
Le Philèbe de Platon: Introduction à l’Agathologie Platonicienne,Sylvain Delcomminette,90 04 15026 9,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3001
Le même et l'autre dans la structure ontologique du Timée de Platon: un commentaire systématique du Timée de Platon,Luc Brisson,3-89665-053-X,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3000
Gorgias,Platon,2-08-070465-6,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2999
Clinician's guide to violence risk assessment,MILLS Jeremy F.,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2961
Forensic Criminology,PETHERICK Wayne A.,978-0-12-375071-6,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2960
La face cachée de la crise financière mondiale,Salah MOUHOUBI,978-2-296-10688-8,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2291
L´Évangile et la culture de la honte en Afrique occidentale,Hannes Wiher,3-926105-66-2,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2223
"L'école, la culture, la démocratie",Philippe Cadiou,978-2-296-09564-9,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2222
Dialogue avec Heidegger   Philosophie moderne,Jean Beaufret,,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2221
La pensée et le mouvant   essais et conférences,Henri Bergson,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2220
Le Malheur de la conscience dans la philosophie de Hegel,Jean Wahl,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2219
Essai sur la signification de la mort,Jules Vuillemin,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2218
L’héritage kantien et la révolution copernicienne. Fichte - Cohen - Heidegger,Jules Vuillemin,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2217
Le Lieu de l’universel  Impasses du réalisme dans la philosophie contemporaine,Isabelle Thomas-Fogiel,978-2- 02-12  3257-8,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2216
La phénoménologie des émotions,Ondrej Svec,978-2-7574-0455-3,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2215
Dictionnaire D’épistémologie Génétique,Antonio M. Battro,978-94-015-7193-7,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2214
"Feyerabend  Epistémologie, anarchisme et société libre",Emmanuel Malolo Dissakè,213050826 x,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2213
Entre nature et histoire. Moeurs et coutumes dans la philosophie moderne,"Francesco Toto, Laetitia Simonetta et Giorgio Bottini",978-2-406-07162-4,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2212
Le hasard et la nécessité. Essai sur la philosophie naturelle de la biologie moderne,Jacques MONOD,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2211
LA  PHILOSOPHIE  FRANçAISE CONTEMPORAINE ET SA GENèse de 1789 à nos jours,Lucien SEVE,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2210
La philosophie de l’art,Jean Lacoste,978-2-13-061187-5,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2209
Epistémologie historique,"Jean-François Braunstein, Ivan Moya Diez, Matteo Vagelli",9791035103279,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2208
"Sexe, race, classe : pour une épistémologie de la domination",Dorlin Elsa,978-2-13-056838-4,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2207
Rousseau et les sciences,Bernadette Bensaude-Vincent; Bruno Bernardi,2-7475-5100-8,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2206
Epistemologie des sciences sociales,Berthelot Jean-Michel,9782130607243,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2205
Les principes des mathématiques. Avec un appendice sur la philosophie des mathématiques de Kant,Louis Couturat,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2204
Rhétorique et philosophie chez Cicéron: essai sur les fondements philosophiques de l'art de persuader,Alain Michel,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2203
De Hegel a Marx,Jacques D’Hondt,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2202
"LA POLITIQUE  PAR LE DÉTOUR DE L’ART,  DE L’ÉTHIQUE  ET DE LA PHILOSOPHIE",Lucille Beaudry et Lawrence Olivier,2-7605-1125-1,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2201
De l'impossibilité de la phénoménologie sur la philosophie française contemporaine,Eric Alliez,2-7116-1244-9-9,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1866
Variations La philosophie de Gilles Deleuze,Jean-Clet Martin,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1845
ANTIMANUEL DE PHILOSOPHIE,Michel Onfray,2 84291 741 3,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1844
Essais de morale contenus en divers traités,Nicole Pierre,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1843
Du droit à la philosophie,Jacques Derrida,2-7186-0382-8,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1841
Le problème de la genèse dans la philosophie de Husserl,Jacques Derrida,2 13 043011 2,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1840
The philosophy or Mathematics :,W. M. GILLESPIE,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1839
Nietzsche et la philosophie,Gilles Deleuze,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1838
Cours de philosophie positive,Auguste COMPTE,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1837
Éléments de philosophie,Alain Emile Chhartier,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1836
Points de suspension,Jacques Derrida,2-7186-0410-7,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1835
"LA POLITIQUE PAR LE DÉTOUR DE L’ART, DE L’ÉTHIQUE ET DE LA PHILOSOPHIE",Lucille Beaudry et Lawrence Olivier,2-7605-1125-1,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1736
Anthropologie et Politique: Les Principes du Système de Rousseau,Victor Goldschmidt,"2711603113,9782711603114",Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1735
PLURALISME ET DÉLIBÉRATION. ENJEUX EN PHILOSOPHIE POLITIQUE CONTEMPORAINE,KOULA MELLOS et PATRICK SAVIDAN,2-7603-0490-6,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1733
"ESSAIS  DE PHILOSOPHIE,  DE SCIENCE POLITIQUE  ET D'ÉCONOMIE",FRIEDRICH A. HAYEK,978-2-251-39044-4,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1732
"NOUVEAUX ESSAIS  DE PHILOSOPHIE,  DE SCIENCE POLITIQUE,  D'ÉCONOMIE  ET D'HISTOIRE DES IDÉES",FRIEDRICH A. HAYEK,978-2-251-39047-5,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1731
Descartes et l'ordre politique,Pierre Guenancia,2 13037930 3,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1729
RAISON OBLIGE. Essai de philosophie sociale et politique,Normand Baillargeon,978-2-7637-8760-2,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1728
DE L’ÉTHIQUE À LA JUSTICE. Langage et politique dans la philosophie de Lévinas,ERNST WOLFF,978-1-4020-6122-6,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1727
ÉTUDES DE PHILOSOPHIE ANCIENNE ET DE PHILOSOPHIE MODERNE,V. BROCHARD,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1726
L’ENFER NUMÉRIQUE,Guillaume Pitron,979-10-209-0996-1,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1410
Le bateau ivre,Pascal Boniface,978-2-200-63217-5,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1409
LE CHOC DES CIVILISATIONS,SAMUEL P. HUNTINGTON,2-7381-0499-1,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1400
Dictionnaire des méthodes qualitatives en sciences humaines,Alex Mucchielli,978-2-200-24739-3,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1396
Plotin ou la simplicité du regard,PIERRE HADOT,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1367
LA CITADELLE INTÉRIEURE,PIERRE HADOT,978-2-213-02984-9,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1366
Eloge de la philosophie antique,PIERRE HADOT,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1365
A History of philosophy. Volume I. Greece and Rome,"Frederick Copleston, s.j",0-385-46843-1,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1364
Le triomphe de l'injustice,Emmanuel Saez et Gabriel Zucman,978-2-02-141213-0,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1362
"Peuple, pouvoir et profits. Le capitalisme à l’heure de l’exaspération sociale",Joseph E. Stiglitz,979-10-209-0750-9,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1361
LE LIBÉRALISME CONTRE LE CAPITALISME,Valérie Charolles,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1360
L'opium du peuple,Karl Marx,978-2-75550-532-0,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1357
L'Introduction à la Critique  de la philosophie du droit  de Hegel,Karl Marx,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1356
Leçons sur l'histoire de la philosophie,G. W. F. Hegel,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1355
LES MÉTAMORPHOSES DE LA CITÉ DE DIEU,Etienne Gilson,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1338
LA PHILOSOPHIE AU MOYEN AGE 1 DE SCOT ÉRIGËNE A S. BONAVENTURE,Etienne Gilson,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1337
INTRODUCTION A L'ÉTUDE DE SAINT AUGUSTIN,Etienne Gilson,-,Sciences humaines (Philosophie),,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1336
